date,arena,treatment,trial_start,mating_start,mating_end,pursuit_start,mating_duration,pursuit_duration,harassment_start,notes,
06-17-2022,15,low,10:50:24 AM,N/A,N/A,538,#VALUE!,#VALUE!,10:59:22 AM,,
06-17-2022,16,low,10:52:59 AM,N/A,N/A,36,#VALUE!,#VALUE!,10:53:35 AM,,
06-17-2022,17,low,N/A,N/A,N/A,#VALUE!,#VALUE!,#VALUE!,N/A,,
06-17-2022,18,low,10:53:15 AM,N/A,N/A,74,#VALUE!,#VALUE!,10:54:29 AM,,
06-17-2022,19,low,10:53:30 AM,N/A,N/A,448,#VALUE!,#VALUE!,11:00:58 AM,,
06-17-2022,20,low,10:53:37 AM,N/A,N/A,328,#VALUE!,#VALUE!,10:59:05 AM,,
06-18-2022,1,high,10:40:13 AM,10:53:28 AM,10:55:07 AM,773,99,22,10:53:06 AM,,
06-18-2022,2,high,10:40:30 AM,10:59:21 AM,11:01:40 AM,1126,139,5,10:59:16 AM,,
06-18-2022,3,high,10:40:39 AM,10:43:41 AM,10:45:09 AM,45,88,137,10:41:24 AM,,
06-18-2022,4,high,10:40:55 AM,10:46:29 AM,10:47:24 AM,146,55,188,10:43:21 AM,,
06-18-2022,5,high,10:41:08 AM,10:51:46 AM,10:53:34 AM,15,108,623,10:41:23 AM,,
06-18-2022,6,high,10:41:58 AM,10:48:52 AM,10:50:15 AM,413,83,1,10:48:51 AM,,
06-18-2022,7,high,10:44:01 AM,10:47:44 AM,10:50:04 AM,215,140,8,10:47:36 AM,,
06-18-2022,8,high,10:47:03 AM,10:49:39 AM,10:51:06 AM,10,87,146,10:47:13 AM,,
06-18-2022,9,high,10:48:39 AM,10:49:55 AM,10:52:14 AM,-3,139,79,10:48:36 AM,,
06-18-2022,10,high,10:50:42 AM,10:58:38 AM,10:59:54 AM,474,76,2,10:58:36 AM,,
06-18-2022,11,high,NA,NA,NA,#VALUE!,#VALUE!,#VALUE!,NA,,
06-18-2022,12,high,10:51:56 AM,10:53:20 AM,10:54:27 AM,32,67,52,10:52:28 AM,,
06-18-2022,13,high,10:51:56 AM,11:01:56 AM,11:03:13 AM,52,77,548,10:52:48 AM,,
06-18-2022,14,high,10:52:07 AM,10:52:40 AM,10:55:14 AM,22,154,11,10:52:29 AM,,
06-18-2022,15,high,10:54:18 AM,10:55:33 AM,10:56:37 AM,22,64,53,10:54:40 AM,,
06-18-2022,16,high,10:54:23 AM,11:01:58 AM,11:03:28 AM,409,90,46,11:01:12 AM,,
06-18-2022,17,high,NA,NA,NA,#VALUE!,#VALUE!,#VALUE!,NA,,
06-18-2022,18,high,NA,NA,NA,#VALUE!,#VALUE!,#VALUE!,NA,,
06-18-2022,19,high,10:56:56 AM,10:57:47 AM,11:00:14 AM,4,147,47,10:57:00 AM,,
06-18-2022,20,high,10:56:57 AM,10:57:21 AM,10:58:22 AM,23,61,1,10:57:20 AM,,
06-18-2022,1,low,10:06:39 AM,NA,NA,131,#VALUE!,#VALUE!,10:08:50 AM,,
06-18-2022,2,low,10:06:47 AM,NA,NA,174,#VALUE!,#VALUE!,10:09:41 AM,,
06-18-2022,3,low,10:07:01 AM,NA,NA,12,#VALUE!,#VALUE!,10:07:13 AM,,
06-18-2022,4,low,10:07:04 AM,NA,NA,44,#VALUE!,#VALUE!,10:07:48 AM,,
06-18-2022,5,low,10:07:18 AM,NA,NA,152,#VALUE!,#VALUE!,10:09:50 AM,,
06-18-2022,6,low,10:09:18 AM,NA,NA,43,#VALUE!,#VALUE!,10:10:01 AM,,
06-18-2022,7,low,10:09:31 AM,NA,NA,304,#VALUE!,#VALUE!,10:14:35 AM,,
06-18-2022,8,low,10:12:11 AM,NA,NA,229,#VALUE!,#VALUE!,10:16:00 AM,,
06-18-2022,9,low,10:12:26 AM,NA,NA,949,#VALUE!,#VALUE!,10:28:15 AM,,
06-18-2022,10,low,10:12:41 AM,NA,NA,42,#VALUE!,#VALUE!,10:13:23 AM,,
06-18-2022,11,low,10:14:12 AM,NA,NA,201,#VALUE!,#VALUE!,10:17:33 AM,,
06-18-2022,12,low,10:14:38 AM,NA,NA,869,#VALUE!,#VALUE!,10:29:07 AM,,
06-18-2022,13,low,10:14:55 AM,NA,NA,8,#VALUE!,#VALUE!,10:15:03 AM,,
06-18-2022,14,low,10:17:35 AM,NA,NA,712,#VALUE!,#VALUE!,10:29:27 AM,,
06-18-2022,15,low,10:17:36 AM,NA,NA,762,#VALUE!,#VALUE!,10:30:18 AM,,
06-18-2022,16,low,10:17:52 AM,NA,NA,56,#VALUE!,#VALUE!,10:18:48 AM,,
06-18-2022,17,low,NA,NA,NA,#VALUE!,#VALUE!,#VALUE!,NA,,
06-18-2022,18,low,10:21:20 AM,NA,NA,727,#VALUE!,#VALUE!,10:33:27 AM,,
06-18-2022,19,low,10:21:39 AM,NA,NA,47,#VALUE!,#VALUE!,10:22:26 AM,,
06-18-2022,20,low,10:21:49 AM,NA,NA,374,#VALUE!,#VALUE!,10:28:03 AM,,
06-19-2022,1,high,10:06:00 AM,10:28:41 AM,10:33:07 AM,1359,266,2,10:28:39 AM,,
06-19-2022,2,high,10:07:00 AM,10:09:00 AM,10:15:00 AM,60,360,60,10:08:00 AM,no seconds,
06-19-2022,3,high,10:07:00 AM,10:09:00 AM,10:10:00 AM,120,60,0,10:09:00 AM,no seconds,
06-19-2022,4,high,10:07:00 AM,10:12:00 AM,10:16:00 AM,60,240,240,10:08:00 AM,no seconds,
06-19-2022,5,high,10:07:00 AM,10:08:00 AM,10:10:00 AM,60,120,0,10:08:00 AM,no seconds,
06-19-2022,6,high,10:12:00 AM,10:12:00 AM,10:14:00 AM,0,120,0,10:12:00 AM,no seconds,
06-19-2022,7,high,10:12:00 AM,10:28:23 AM,10:30:24 AM,0,121,983,10:12:00 AM,no seconds,
06-19-2022,8,high,10:13:00 AM,10:13:00 AM,10:16:00 AM,0,180,0,10:13:00 AM,no seconds,
06-19-2022,9,high,10:13:00 AM,10:34:24 AM,10:40:56 AM,815,392,469,10:26:35 AM,no seconds,
06-19-2022,10,high,10:15:00 AM,10:36:36 AM,10:38:20 AM,837,104,459,10:28:57 AM,no seconds,
06-19-2022,11,high,NA,NA,NA,#VALUE!,#VALUE!,#VALUE!,NA,no seconds,
06-19-2022,12,high,10:16:00 AM,10:16:00 AM,10:17:00 AM,0,60,0,10:16:00 AM,no seconds,
06-19-2022,13,high,10:17:00 AM,10:19:19 AM,10:22:31 AM,0,192,139,10:17:00 AM,no seconds,
06-19-2022,14,high,10:18:41 AM,10:43:13 AM,10:46:01 AM,556,168,916,10:27:57 AM,no seconds,
06-19-2022,15,high,10:19:06 AM,10:28:21 AM,10:29:55 AM,54,94,501,10:20:00 AM,no seconds,
06-19-2022,16,high,10:21:00 AM,10:29:33 AM,10:30:56 AM,285,83,228,10:25:45 AM,no seconds,
06-19-2022,17,high,NA,NA,NA,#VALUE!,#VALUE!,#VALUE!,NA,no seconds,
06-19-2022,18,high,NA,NA,NA,#VALUE!,#VALUE!,#VALUE!,NA,no seconds,
06-19-2022,19,high,10:21:10 AM,10:36:44 AM,10:38:10 AM,37,86,897,10:21:47 AM,no seconds,
06-19-2022,20,high,10:21:36 AM,10:22:02 AM,10:28:04 AM,9,362,17,10:21:45 AM,no seconds; end time off,
06-19-2022,1,low,11:32:37 AM,NA,NA,20,#VALUE!,#VALUE!,11:32:57 AM,,
06-19-2022,2,low,11:32:40 AM,NA,NA,179,#VALUE!,#VALUE!,11:35:39 AM,,
06-19-2022,3,low,11:32:53 AM,NA,NA,813,#VALUE!,#VALUE!,11:46:26 AM,,
06-19-2022,4,low,11:33:22 AM,NA,NA,69,#VALUE!,#VALUE!,11:34:31 AM,,
06-19-2022,5,low,11:33:28 AM,NA,NA,45,#VALUE!,#VALUE!,11:34:13 AM,,
06-19-2022,6,low,11:34:51 AM,NA,NA,456,#VALUE!,#VALUE!,11:42:27 AM,,
06-19-2022,7,low,11:35:03 AM,NA,NA,59,#VALUE!,#VALUE!,11:36:02 AM,,
06-19-2022,8,low,11:35:49 AM,NA,NA,1,#VALUE!,#VALUE!,11:35:50 AM,,
06-19-2022,9,low,11:38:01 AM,NA,NA,31,#VALUE!,#VALUE!,11:38:32 AM,,
06-19-2022,10,low,11:38:35 AM,NA,NA,663,#VALUE!,#VALUE!,11:49:38 AM,,
06-19-2022,11,low,11:38:54 AM,NA,NA,715,#VALUE!,#VALUE!,11:50:49 AM,,
06-19-2022,12,low,11:39:17 AM,NA,NA,1465,#VALUE!,#VALUE!,12:03:42 PM,,
06-19-2022,13,low,11:41:34 AM,NA,NA,21,#VALUE!,#VALUE!,11:41:55 AM,,
06-19-2022,14,low,11:42:46 AM,NA,NA,54,#VALUE!,#VALUE!,11:43:40 AM,,
06-19-2022,15,low,11:45:27 AM,NA,NA,1,#VALUE!,#VALUE!,11:45:28 AM,,
06-19-2022,16,low,11:46:48 AM,NA,NA,299,#VALUE!,#VALUE!,11:51:47 AM,,
06-19-2022,17,low,NA,NA,NA,#VALUE!,#VALUE!,#VALUE!,NA,,
06-19-2022,18,low,11:51:09 AM,NA,NA,48,#VALUE!,#VALUE!,11:51:57 AM,,
06-19-2022,19,low,11:51:20 AM,NA,NA,969,#VALUE!,#VALUE!,12:07:29 PM,,
06-19-2022,20,low,11:52:33 AM,NA,NA,109,#VALUE!,#VALUE!,11:54:22 AM,,
06-20-2022,1,high,10:27:43 AM,10:30:30 AM,10:32:17 AM,166,107,1,10:30:29 AM,,
06-20-2022,2,high,10:27:54 AM,10:57:37 AM,10:58:55 AM,1454,78,329,10:52:08 AM,"2nd male added, one of the males replaced",
06-20-2022,3,high,10:28:12 AM,10:36:54 AM,10:38:53 AM,129,119,393,10:30:21 AM,,
06-20-2022,4,high,10:28:49 AM,10:48:59 AM,10:52:03 AM,333,184,877,10:34:22 AM,,
06-20-2022,5,high,10:28:50 AM,10:34:44 AM,10:36:42 AM,353,118,1,10:34:43 AM,,
06-20-2022,6,high,10:29:51 AM,10:35:50 AM,10:37:04 AM,354,74,5,10:35:45 AM,,
06-20-2022,7,high,10:29:52 AM,10:50:54 AM,10:53:18 AM,11,144,1251,10:30:03 AM,2nd male added,
06-20-2022,8,high,10:33:17 AM,10:37:26 AM,10:41:13 AM,248,227,1,10:37:25 AM,,
06-20-2022,9,high,10:33:34 AM,10:45:12 AM,10:47:49 AM,18,157,680,10:33:52 AM,,
06-20-2022,10,high,10:33:46 AM,10:35:36 AM,10:38:19 AM,109,163,1,10:35:35 AM,,
06-20-2022,11,high,NA,NA,NA,#VALUE!,#VALUE!,#VALUE!,NA,,
06-20-2022,12,high,10:37:29 AM,10:37:57 AM,10:39:35 AM,27,98,1,10:37:56 AM,,
06-20-2022,13,high,10:37:38 AM,10:37:59 AM,10:40:07 AM,12,128,9,10:37:50 AM,,
06-20-2022,14,high,10:38:04 AM,10:38:39 AM,10:40:38 AM,31,119,4,10:38:35 AM,,
06-20-2022,15,high,10:38:57 AM,10:41:08 AM,10:42:34 AM,8,86,123,10:39:05 AM,,
06-20-2022,16,high,10:39:26 AM,10:40:29 AM,10:41:53 AM,62,84,1,10:40:28 AM,,
06-20-2022,17,high,NA,NA,NA,#VALUE!,#VALUE!,#VALUE!,NA,,
06-20-2022,18,high,NA,NA,NA,#VALUE!,#VALUE!,#VALUE!,NA,,
06-20-2022,19,high,10:39:42 AM,10:41:23 AM,10:42:52 AM,39,89,62,10:40:21 AM,,
06-20-2022,20,high,10:41:18 AM,10:45:37 AM,10:47:41 AM,257,124,2,10:45:35 AM,,
06-20-2022,1,low,10:05:00 AM,NA,NA,57,#VALUE!,#VALUE!,10:05:57 AM,,
06-20-2022,2,low,10:05:09 AM,NA,NA,50,#VALUE!,#VALUE!,10:05:59 AM,,
06-20-2022,3,low,10:05:20 AM,NA,NA,103,#VALUE!,#VALUE!,10:07:03 AM,,
06-20-2022,4,low,10:05:39 AM,NA,NA,41,#VALUE!,#VALUE!,10:06:20 AM,,
06-20-2022,5,low,10:06:04 AM,NA,NA,5,#VALUE!,#VALUE!,10:06:09 AM,,
06-20-2022,6,low,10:06:23 AM,NA,NA,34,#VALUE!,#VALUE!,10:06:57 AM,,
06-20-2022,7,low,10:06:32 AM,NA,NA,11,#VALUE!,#VALUE!,10:06:43 AM,,
06-20-2022,8,low,10:07:16 AM,NA,NA,152,#VALUE!,#VALUE!,10:09:48 AM,,
06-20-2022,9,low,10:08:43 AM,NA,NA,516,#VALUE!,#VALUE!,10:17:19 AM,replaced male,
06-20-2022,10,low,10:09:42 AM,NA,NA,10,#VALUE!,#VALUE!,10:09:52 AM,,
06-20-2022,11,low,10:10:18 AM,NA,NA,710,#VALUE!,#VALUE!,10:22:08 AM,replaced male,
06-20-2022,12,low,10:10:19 AM,NA,NA,119,#VALUE!,#VALUE!,10:12:18 AM,,
06-20-2022,13,low,10:10:36 AM,NA,NA,436,#VALUE!,#VALUE!,10:17:52 AM,,
06-20-2022,14,low,10:10:55 AM,NA,NA,54,#VALUE!,#VALUE!,10:11:49 AM,,
06-20-2022,15,low,10:11:07 AM,NA,NA,96,#VALUE!,#VALUE!,10:12:43 AM,,
06-20-2022,16,low,10:11:17 AM,NA,NA,534,#VALUE!,#VALUE!,10:20:11 AM,,
06-20-2022,17,low,NA,NA,NA,#VALUE!,#VALUE!,#VALUE!,NA,,
06-20-2022,18,low,10:12:35 AM,NA,NA,533,#VALUE!,#VALUE!,10:21:28 AM,,
06-20-2022,19,low,10:13:01 AM,NA,NA,19,#VALUE!,#VALUE!,10:13:20 AM,,
06-20-2022,20,low,10:13:22 AM,NA,NA,192,#VALUE!,#VALUE!,10:16:34 AM,,
06-21-2022,1,high,10:08:04 AM,10:09:06 AM,10:10:07 AM,14,61,48,10:08:18 AM,,
06-21-2022,2,high,10:08:21 AM,10:11:30 AM,10:16:08 AM,22,278,167,10:08:43 AM,,
06-21-2022,3,high,10:09:08 AM,10:09:51 AM,10:11:53 AM,27,122,16,10:09:35 AM,,
06-21-2022,4,high,10:09:09 AM,10:12:14 AM,10:14:52 AM,184,158,1,10:12:13 AM,,
06-21-2022,5,high,10:09:14 AM,10:10:24 AM,10:12:19 AM,56,115,14,10:10:10 AM,,
06-21-2022,6,high,10:10:42 AM,10:12:11 AM,10:13:15 AM,88,64,1,10:12:10 AM,,
06-21-2022,7,high,10:10:46 AM,10:32:58 AM,10:34:32 AM,138,94,1194,10:13:04 AM,,
06-21-2022,8,high,10:11:07 AM,10:15:26 AM,10:16:54 AM,110,88,149,10:12:57 AM,,
06-21-2022,9,high,10:11:15 AM,10:12:05 AM,10:23:28 AM,40,683,10,10:11:55 AM,,
06-21-2022,10,high,10:11:22 AM,10:14:02 AM,10:15:03 AM,37,61,123,10:11:59 AM,,
06-21-2022,11,high,NA,NA,NA,#VALUE!,#VALUE!,#VALUE!,NA,,
06-21-2022,12,high,10:15:59 AM,10:36:13 AM,10:37:03 AM,445,50,769,10:23:24 AM,2nd male added,
06-21-2022,13,high,10:16:06 AM,10:25:29 AM,10:28:26 AM,26,177,537,10:16:32 AM,,
06-21-2022,14,high,10:16:40 AM,10:58:24 AM,11:01:44 AM,519,200,1985,10:25:19 AM,"2nd male added, 1 male replaced",
06-21-2022,15,high,10:18:01 AM,10:18:04 AM,10:19:09 AM,2,65,1,10:18:03 AM,,
06-21-2022,16,high,10:18:18 AM,10:20:15 AM,10:21:26 AM,115,71,2,10:20:13 AM,,
06-21-2022,17,high,NA,NA,NA,#VALUE!,#VALUE!,#VALUE!,NA,,
06-21-2022,18,high,NA,NA,NA,#VALUE!,#VALUE!,#VALUE!,NA,,
06-21-2022,19,high,10:19:12 AM,10:22:54 AM,10:24:58 AM,221,124,1,10:22:53 AM,,
06-21-2022,20,high,10:20:06 AM,10:21:32 AM,10:23:37 AM,85,125,1,10:21:31 AM,,
06-21-2022,1,low,10:39:29 AM,NA,NA,91,#VALUE!,#VALUE!,10:41:00 AM,,
06-21-2022,2,low,10:39:29 AM,NA,NA,8,#VALUE!,#VALUE!,10:39:37 AM,,
06-21-2022,3,low,10:39:31 AM,NA,NA,113,#VALUE!,#VALUE!,10:41:24 AM,,
06-21-2022,4,low,10:40:28 AM,NA,NA,57,#VALUE!,#VALUE!,10:41:25 AM,,
06-21-2022,5,low,10:40:28 AM,NA,NA,12,#VALUE!,#VALUE!,10:40:40 AM,,
06-21-2022,6,low,10:44:30 AM,NA,NA,326,#VALUE!,#VALUE!,10:49:56 AM,,
06-21-2022,7,low,10:44:36 AM,NA,NA,399,#VALUE!,#VALUE!,10:51:15 AM,,
06-21-2022,8,low,10:45:02 AM,NA,NA,70,#VALUE!,#VALUE!,10:46:12 AM,,
06-21-2022,9,low,10:45:10 AM,NA,NA,427,#VALUE!,#VALUE!,10:52:17 AM,,
06-21-2022,10,low,10:45:11 AM,NA,NA,26,#VALUE!,#VALUE!,10:45:37 AM,,
06-21-2022,11,low,10:49:26 AM,NA,NA,421,#VALUE!,#VALUE!,10:56:27 AM,,
06-21-2022,12,low,10:49:28 AM,NA,NA,117,#VALUE!,#VALUE!,10:51:25 AM,,
06-21-2022,13,low,10:49:32 AM,NA,NA,426,#VALUE!,#VALUE!,10:56:38 AM,,
06-21-2022,14,low,10:50:22 AM,NA,NA,355,#VALUE!,#VALUE!,10:56:17 AM,possible insemination,
06-21-2022,15,low,10:55:06 AM,NA,NA,1222,#VALUE!,#VALUE!,11:15:28 AM,replaced male,
06-21-2022,16,low,10:55:08 AM,NA,NA,798,#VALUE!,#VALUE!,11:08:26 AM,,
06-21-2022,17,low,NA,NA,NA,#VALUE!,#VALUE!,#VALUE!,NA,,
06-21-2022,18,low,10:55:11 AM,NA,NA,595,#VALUE!,#VALUE!,11:05:06 AM,replaced male,
06-21-2022,19,low,10:55:12 AM,NA,NA,816,#VALUE!,#VALUE!,11:08:48 AM,replaced male,
06-21-2022,20,low,10:55:13 AM,NA,NA,94,#VALUE!,#VALUE!,10:56:47 AM,,
